id,title,url,is_paid,price,professor,description,num_subscribers
709500,Forex Trading -  Learn to Trade Forex Like the Banks,/forex-trading-learn-the-same-strategies-used-by-banks/,True,$200,Thomas King,Update 13/4/2016: Added a new introduction video as well as a FAQ video to answer your commonly asked questions,3154
63229,Ultimate Excel VBA,/ultimate-excel-vba/,True,$25,Mark Talbert,  	   This is an introductory course on how to program Excel using VBA macros. You will learn to automate and extend the Excel environment to supercharge your Excel models automate routine tasks customize your user interface and manage large quantities of data. This course is based on the instructor's semester-long college courses which have produced thousands of graduates in the fields of business finance health care and public policy. Designed for busy professionals who need to take their Excel abilities to the next level you will not waste time on topics which you are unlikely to use and you will receive extra attention to the often confusing or overlooked details that will make the most difference to your ultimate understanding. Over 8 hours of instruction!,6148
184138,Unshakable Confidence: Become 100% Confident in Who You Are,/the-ultimate-confidence-coaching-program/,True,$195,Kain Ramsay,Authentic confidence gives us a foundation for making wise decisions building strong relationships and conducting ourselves in a way that wins the trust respect and admiration of others. Without a foundation of genuine confidence most people unknowingly build their lives upon very unstable foundations.,7473
140238,Become a Professional Web Developer | Version 3.0,/web-development-tutorials/,True,$200,Stone River eLearning,  	      We call this Become a Professional Web Developer not because we think we're great but because this is hands down the most in depth course on web development in town.,6774
574974,The Complete Piano Course - Master The Piano,/the-complete-piano-course/,True,$95,Iliya Ryakhovskiy,UPDATE: (6/8/16): Remade 9 videos/lectures and uploaded a new promo video.,4795
465038,Video Alchemy: Sales Video Creation Hacking,/video-alchemy-sales-video-creation-powerpoint-camtasia-animoto-youtube/,True,$200,Digi Strats,----Introductory Price ONLY - Increasing to $297 Soon---,11477
688432,Anger Management Secrets That Actually Work,/howtocontrolanger/,True,$175,Ken Wells,Are you tired of blowing up at people?,8038
656868,Facebook Marketing: Next Level List Building Strategies,/facebook-marketing-next-level-list-building-strategies/,True,$200,Sandor Kiss,Facebook Marketer’s Advanced List-Building Strategies,13759
842934,Introduction to Algorithms and Data structures in C++,/introduction-to-algorithms-and-data-structures-in-c/,True,$200,Andrei Margeloiu,***Big update in March 2017 - Dynamic programming***,7765
912786,Online Course Marketing #3: How To Build Your Following,/online-course-marketing-3/,True,$195,Joe Parys, ,6833
1019762,Positive Thinking: Happiness Willpower & Successful Mindset,/complete-guide-for-a-happy-life/,True,$185,Jean-Gabriel Paquette,Feel Better And Achieve More In Less Than 1 Hour!,3736
159070,Introduction to Web Development: HTML,/webdevelopment101_html/,True,$20,Brian Gorman,  	  This course is an overview of the HTML web programming standard.  The course is intended for those who have never done anything with HTML or web pages and would like to build this basic knowledge for starting a career as a web developer or for learning how to program HTML for web pages.  By no means will you be a world class UI developer at the end of this course but you will have the basic understanding of building pages with HTML and HTML5 and at the end of the course you'll gain knowledge about where to go next to further your front-end web development skills,26789
120600,Radiate Confidence: How to Create a 1000 Watt Presence,/1000-watt-presence/,True,$200,Alexa Fischer,OVER 4200 STUDENTS! Latest - Course Updated March 2015,7090
134144,Ruby on Rails: Training and Skills to Build Web Applications,/the-startups-guide-to-web-development-with-ruby-on-rails/,True,$95,Alex Yang, Why Take this Class?,9352
690538,Roadmap to success for web entrepreneurs,/roadmap-to-earning-an-income-as-a-successful-web-developer/,True,$200,Laurence Svekis,This course is designed as a road-map for you to learn the steps involved in becoming a successful web developer.  One of the number one questions I get as a web developer is how to become a web developer.  WHERE DO I START?  I designed this course to help. After discussing with a group of experienced web developers we came up with a list of how to accomplish becoming a web developer.  This course is that list with resources and more.,10527
983494,Group Life Coaching Certification,/group-life-coaching-certification/,True,$200,Joeel & Natalie Rivera, ,863
1121854,Connect the Dots: Linear and Logistic Regression,/connect-the-dots-linear-regression/,True,$50,Loony Corn,Taught by a Stanford-educated ex-Googler and an IIT IIM - educated ex-Flipkart lead analyst. This team has decades of practical experience in quant trading analytics and e-commerce.,5396
317278,Typographic Logos: Typography and Lettering for Logo Design,/typographic-logos-typography-and-lettering-for-logo-design/,True,$25,Ray Dombroski,  	    Learning  and improving upon your type-based logo designs is one of the most  important investments you can make in your design career.  In this  course we'll go over the entire process of creating a type-based logo  from idea to implementation.  Let's get started!,3957
198866,Master Polite English,/master-polite-english/,True,$35,Dylan Gates,  	 Do you speak English as a second or foreign language?,50547
381588,The Colored Pencil Drawing Course,/the-colored-pencil-course/,True,$35,Matthew Fussell,  	The Colored Pencil Course is a comprehensive learning experience designed to guide absolute beginners and intermediate artists to a level of producing professional quality colored pencil drawings through concise and “easy to digest” modules that include HD videos and Ebooks. This course is for anyone wanting to improve their drawing skills particularly with colored pencils. This course is designed to maximize learning by including ebooks with each module.  Each ebook corresponds with the video from the module ensuring that all learning styles are addressed.  A total of over 5 hours of video instruction 21 downloadable ebooks and photo references are all included.,4093
1067226,Introduction to Apache NiFi (Hortonworks DataFlow - HDF 2.0),/learning-apache-nifi/,True,$30,Stephane Maarek,Do you want to learn how to build data flows using Apache NiFi (Hortonworks DataFlow) to solve all your streaming challenges?,1206
1085100,The Complete Twitter Marketing Bootcamp 2017,/twitter-marketing-strategy/,True,$200,Ali Mirza,Imagine this..,2404
752340,How To Find Keywords To Reach The First Page Of Google,/how-to-find-keywords-to-reach-the-first-page-of-google/,True,$200,Sandor Kiss,If you are someone who has a blog website or E-Commerce store you may understand how difficult it can be to get people to discover you naturally online.,13277
988574,Agile Project Management Utilizing Microsoft  Project,/agile-project-management-utilizing-microsoft-project-planning-tools/,True,$75,Dr. Luke Angel,Learn how to use Microsoft Project to manage agile projects. Author Luke Angel covers setting up agile projects for success creating custom fields to track elements unique to the agile project method such as features and sprints and managing and updating agile task lists as work is completed. She also shows how to manage traditionally scheduled tasks and agile work side by side track agile project progress generate burndown reports and determine your team's velocity.,2300
303514,Projects in CSS,/projects-in-css/,True,$60,Eduonix Learning Solutions,  	      Be the front end wizard with this unique course from Eduonix. We bring together a curriculum where you will learn all the tips and tricks of CSS and HTML design while building ten awesome projects. It will help you master different aspects of  front end programming and will show you all the best development practices. The following projects have been specially selected to be part of this course.,4552
788194,Facebook Ads For E-Commerce: Guide To Selling Any Product,/facebook-ads-for-ecommerce-guide-to-selling-any-product/,True,$195,Rohan Dhawan,Do you want to learn exactly how I make $1000 every single day selling products on Facebook?,3070
